Index,Recorded Language,Predicted Language,Prediction Confidence,Subject,Any Disagreement,Potential Mismatch
16492,EN,EN,0.9517763591888149,Boosting Brand Growth with Digital Strategies,False,False
16493,DE,DE,0.9940641443084132,Probleme mit Investment-Daten,False,False
16494,DE,DE,0.9944304842014977,Sicherung medizinischer Daten mit Kaspersky,False,False
16495,DE,DE,0.9993253212666386,Sicherung der Krankenhaus-Datenbankinfrastruktur,False,False
16496,DE,DE,0.9952151379478894,Verletzung der Datensperre - Sicherheitsrisiko,False,False
16498,EN,EN,0.9658399962124083,Improvement in Digital Marketing,False,False
16499,EN,EN,0.8220068485214148,Security Incident: Data Exposure,False,False
16500,DE,DE,0.979728948385918,IBM SPSS Statistics Hilfe,False,False
16501,EN,EN,0.9030820875881826,Request for Customer Assistance,False,False
16502,DE,EN,0.6293339637896848,Incorporating Magento's Project Management Platform,True,False
16503,DE,DE,0.9927859718005104,Probleme bei der Datenbankzugriffserkennung,False,False
16504,DE,EN,0.6448963249631011,API Integration Project,True,False
16505,DE,DE,0.9599722701248978,Bewerken der Benutzeroberfläche,False,False
16507,EN,EN,0.9863177353687395,Concern Regarding Financial Analytics Software,False,False
16508,DE,DE,0.9965783332934364,Untersuchen momentaner Abrechnungsunterschiede mit digitalen Werkzeugen auf Grundlage neuer Abonnementänderungen.,False,False
16510,EN,EN,0.9480222299220917,Severe Performance Degradation Noted During Peak User Activity,False,False
16511,EN,EN,0.7031781842776679,Problem with Software Compatibility on macOS Monterey,False,False
16512,EN,EN,0.8592825643258192,Subscription Details,False,False
16513,EN,EN,0.7815993955458,Support Required for Software Problems,False,False
16514,DE,DE,0.9941141522708924,Hilfe bei Marketing-Kampagnen-Problemen,False,False
16515,DE,EN,0.6934833338770982,Integration Issue with Project Management Software,True,False
16516,EN,EN,0.9308472935845099,Support for Integrating Project Management SaaS Tools,False,False
16517,DE,DE,0.9619393345310316,Issues with Data Analysis Service,False,False
16518,EN,EN,0.9763347571077333,Concerns About Recent Campaign Engagement Metrics,False,False
16519,EN,EN,0.9857967211287816,Concern Regarding Digital Marketing Tools,False,False
16521,EN,EN,0.8782190556573338,Encountering Service Interruption in SaaS Platform Today,False,False
16522,EN,EN,0.9782619405095391,Revise Digital Marketing Tactics to Boost Brand Expansion and Customer Engagement,False,False
16523,EN,EN,0.8854922211000137,System Error Impacting Campaigns,False,False
16524,EN,EN,0.9272244064973219,Assistance with DataRobot Integration,False,False
16525,EN,EN,0.9871537009733966,Unapproved Access Efforts on Medical Information Noted,False,False
16526,EN,EN,0.7228565173247627,Business Growth Assistance,False,False
16527,DE,EN,0.6468697961117427,Issue with Software Integrations Across Multiple Platforms,True,False
16528,EN,EN,0.9650776819404513,Technical Support for Upgrade Issue,False,False
16529,DE,DE,0.7105159914667626,Support for Data Optimization and Analysis,False,False
16530,EN,EN,0.9898301190213689,Boost Investment Tactics Efficiently,False,False
16531,DE,DE,0.9980749981869275,Hilfe bei Anlagenanalyse,False,False
16532,EN,EN,0.9596416406930459,Update on Billing Issue,False,False
16533,DE,DE,0.9993834590585353,Wichtiger Fehlerbericht zu unserer Datenanalyse-Software,False,False
16534,EN,EN,0.9749304576064268,Investment Strategies through ClickUp Analytics,False,False
16535,EN,EN,0.8990890915029546,Compromise of Medical Records Due to Security Breach and Human Error,False,False
16536,EN,EN,0.9729494044020288,Irregular Outcomes from Investment Optimization Analytics,False,False
16537,DE,DE,0.998075126380098,Anfrage zur Aktualisierung von Express JS,False,False
16538,DE,DE,0.9990225054085118,Probleme mit Falscher Berichterstattung in Investment-Prognosen,False,False
16540,DE,DE,0.9980182084301885,Kontakt für die Erkundigung über die Sicherung medizinischer Daten mit Zapier und Empfehlungen zur IT-Best Practice für Krankenhäuser,False,False
16542,EN,EN,0.923523468515356,Expertise Needed,False,False
16543,EN,EN,0.8499074472334269,Security Incident Notification Received,False,False
16545,EN,EN,0.9212602588583422,Request for Details on Alteryx for Enhancing Data Analytics and Investment Optimization,False,False
16546,EN,EN,0.9596203560713263,Assistance with Data Analytics Tool,False,False
16547,DE,DE,0.9949218134361741,Verletzung der Datensicherheit in der Gesundheitsversorgung,False,False
16548,DE,DE,0.9866237214597425,Sicherheitsanliegen im Krankenhaus,False,False
16549,DE,DE,0.7440393892479262,Issue with Data Processing Application,False,False
16550,DE,DE,0.9988606840531011,Konkrete Unterstützung Notwendig für Dienstleistungsschwierigkeiten,False,False
16551,EN,EN,0.9445402617727565,Enhancing Investment Tactics Through Analytics,False,False
16552,DE,DE,0.9973764037403099,Anfrage Digitaler Strategiedienste,False,False
16553,DE,DE,0.9980836985090138,Verbesserung der Integrationsfähigkeiten der SaaS-Plattform,False,False
16554,EN,EN,0.9445383353548114,Request for Details on Billing Plans for Airtable Integration,False,False
16555,DE,DE,0.99763121036029,kritische Leistungsprobleme bei der SaaS-Plattform,False,False
16556,DE,DE,0.9962756538867177,Versperrter Zugriff auf medizinische Akten,False,False
16557,EN,EN,0.9478236813418275,Slow Performance in Investment Optimization Software,False,False
16558,DE,DE,0.9903200604959504,Unerwartete Rechnungsunterschiede bei Benutzerkonten entdeckt,False,False
16559,EN,EN,0.6646105416774123,Enhance Investment Analysis Software,False,False
16560,DE,DE,0.9974806461662503,Anforderung für Dienstleistungen der Datenanalyse,False,False
16561,EN,EN,0.9475300102479579,Unanticipated System Crash During Data Analytics Processing,False,False
16562,EN,EN,0.8611769779121042,Secure Medical Data SQL,False,False
16563,EN,EN,0.9537437474602338,Challenges in Marketing Campaigns,False,False
16564,DE,DE,0.9961994862415646,Probleme bei der Synchronisation von Projekt-Daten zwischen Geräten,False,False
16566,EN,EN,0.7753953456141734,Support Features for Scalability,False,False
16567,DE,DE,0.9261354218228239,Message Regarding Service Interruptions,False,False
16568,EN,EN,0.9752886728401533,Insightful Data Protection,False,False
16569,EN,EN,0.9636091124222705,Request for Support with Investment Optimization Tool,False,False
16570,DE,EN,0.7741772181146253,Request for Strengthening Data Protection,True,False
16572,EN,EN,0.8467594273063273,Guidance on Securing Medical Data on Lenovo,False,False
16573,EN,EN,0.9700998838501012,Irregular Investment Returns Noted Daily,False,False
16574,DE,DE,0.6845494881459375,Error with Investment Tools,False,False
16575,EN,EN,0.7354964970206552,Billing Payment Processing Delay,False,False
16576,DE,DE,0.9947042849561984,Finanzfirma Datensynchronisationsprobleme bei Investitionsanalyse aufgrund Netzwerkunstabilität,False,False
16577,EN,EN,0.9917202512891219,Recurring Data Analytics Output Variability Problems,False,False
16578,DE,DE,0.9983069043156583,Kundendienst kontaktieren: Datenanalyse für Investitionsstrategien und Geschäftswachstum,False,False
16579,EN,EN,0.9685478061279691,Unapproved Access Incidents on Medical Information Detected,False,False
16580,EN,EN,0.9500800190613395,Concern Regarding SaaS Project,False,False
16581,EN,EN,0.8629643780198535,Sudden Drop in Digital Marketing Campaign Engagement,False,False
16582,EN,EN,0.9780223937945729,Support Needed for Unauthorized Access to Secure Healthcare Data System,False,False
16583,EN,EN,0.8859061586089939,Technical Support for Service Outages,False,False
16584,DE,DE,0.5130614753073652,Serious Arrears Issue with SaaS Subscription,False,False
16585,DE,DE,0.9909713181679123,Anfrage zur API-Integration von Projektmanagementwerkzeugen,False,False
16586,EN,EN,0.8744345226103778,Slow Page Load Speeds,False,False
16587,DE,EN,0.7360700996482252,Consultation on Investment Data Analytics,True,False
16588,DE,DE,0.9943846534010224,Informationen zu Investment-Analysewerkzeugen,False,False
16589,DE,DE,0.6364837519926536,Problems with SaaS-Tools Integration,False,False
16592,EN,EN,0.9630485494013283,Assistance Required for Crashes,False,False
16593,EN,EN,0.8582788515372654,Boost Investment Support in Data Analytics,False,False
16595,DE,DE,0.9983953011869822,Optimierung von Investitionsdaten,False,False
16598,DE,DE,0.9893464885072123,Probleme mit der Verbindung bei Netzwerkkomponenten,False,False
16600,EN,EN,0.9451977132755056,Frequent Connection Problems with SaaS Application Noted,False,False
16601,EN,EN,0.9823555614544056,Incorporate Smart Tracker Tools,False,False
16602,EN,EN,0.9695374367016193,Concern about Demo Access Link,False,False
16603,EN,EN,0.9474327674387253,Security Services,False,False
16604,EN,EN,0.9716858935737005,Secure Medical Information,False,False
16605,EN,EN,0.896419884561203,Request for Assistance with Investment Performance Metrics,False,False
16606,EN,EN,0.9467831324948732,Secure Medical Data VR Device,False,False
16607,EN,EN,0.7221530624058948,Urgent: Promptly Implement Advanced Security Protocols for Medical Data Protection,False,False
16609,EN,EN,0.8789773499664914,ClickUp Application Crashes During Peak Hours,False,False
16610,DE,DE,0.9939394928663475,Probleme mit der Verbindung Google Nest Wifi Router - Unterstützung notwendig,False,False
16611,EN,EN,0.9543138375453237,Request for Assistance with Marketing Campaign Analytics Dashboard,False,False
16612,DE,DE,0.9995131712174565,Sicherheit medizinischer Daten in Krankenhaus-IT-Systemen,False,False
16613,EN,EN,0.853615383896633,Feedback on Project Reports,False,False
16614,EN,EN,0.7582957661855974,Develop Integration for Smart Devices,False,False
16615,DE,EN,0.5759292041849023,Problems with Connectivity in Project Management SaaS,True,False
16616,DE,EN,0.7148080445943455,Alarm Regarding Data Locking,True,False
16617,EN,EN,0.9676418247516272,Assistance with SaaS Features and Pricing,False,False
16618,EN,EN,0.750300895847415,Promptly Update Software Licenses,False,False
16619,DE,EN,0.683180941135442,Support for Customer Enquiries,True,False
16620,DE,DE,0.9960688930112321,Notwendigkeit von IT-Bedingungen,False,False
16621,DE,EN,0.5206568169579773,Query on Digital Brand Growth Strategies for Online Sphere,True,False
16622,DE,DE,0.9981055893294802,Verbesserung der Datenanalyse-Fähigkeiten für die Optimierung der Investitionsleistung,False,False
16624,DE,DE,0.9951727962051353,Probleme bei der Synchronisierung des Smart-Medizinspenders,False,False
16625,EN,EN,0.9611557849919955,Guidance on Secure Medical Data Storage,False,False
16628,EN,EN,0.9524121044120385,Request for Detailed Documentation on Codecademy SaaS Integration,False,False
16629,DE,DE,0.9953817012180896,Datenschutzprobleme bei medizinischen Daten,False,False
16630,EN,EN,0.9621861542839468,Revise Marketing Tactics,False,False
16631,EN,EN,0.956568193789925,Support Required for Magento Integration,False,False
16632,DE,DE,0.9990556956362255,Technische Hilfeanfrage,False,False
16633,EN,EN,0.9662765644870683,Required Support for Server Issues,False,False
16634,EN,EN,0.8509296623714075,Enhancing Project Management Software,False,False
16635,EN,EN,0.9768496247351152,Report on Network Troubleshooting,False,False
16636,DE,DE,0.9984775164292186,Verbesserung der Datenanalyse-Dienstleistungen,False,False
16638,EN,EN,0.6773312517131409,Investigation for Investment Analysis Tool,False,False
16639,DE,DE,0.6609502815311229,Message: Support Incident,False,False
16640,DE,EN,0.7701393121902396,Inquiry Regarding Digital Strategies for Sophos Home Malwarebytes,True,False
16641,DE,DE,0.998017062012591,Aktualisierung der ClickUp-Integrationseinstellungen erforderlich,False,False
16642,EN,EN,0.936533884422517,Enhancing Security for Medical Data with SAP ERP WooCommerce,False,False
16643,DE,EN,0.5293730430290445,Support for MongoDB,True,False
16644,EN,EN,0.9680395880649786,Request for Support with AutoCAD 2022 Integration,False,False
16646,EN,EN,0.9861693598194973,Query for Assistance,False,False
16647,DE,DE,0.9979264574832436,Optimierung der Benutzerrechte-Einstellungen,False,False
16648,EN,EN,0.9206903187979173,Enhancing Security of Medical Data in Hospital Systems with Redis 6.2,False,False
16649,EN,EN,0.8436676406881295,Request for Details on Adobe Sign HelloSign Subscription Billing Options,False,False
16650,EN,EN,0.921218194552007,Request for IBM Cloud Integration Support,False,False
16651,DE,DE,0.9951960429722344,Beklagt sich über Verzögerungen bei der Seite geladen werden,False,False
16652,DE,DE,0.6283280166674357,Issue with Recent Brand Engagement Measurement Implementation,False,False
16653,EN,EN,0.9515376582941368,Security Concern - Unauthorised Access Attempt,False,False
16654,EN,EN,0.9662203491088189,Concern about Website Speed During Peak Times,False,False
16655,EN,EN,0.9836404037266057,Concerning Data Protection Breach,False,False
16656,DE,DE,0.8180043905199014,Issue with Creation of Data Analytics Reports,False,False
16657,EN,EN,0.8924472478503985,Digital Strategy Performance Concerns,False,False
16658,DE,EN,0.5506687914006051,Potential Data Loss Situation,True,False
16659,EN,EN,0.9548898025555294,Reported Slow Performance Problem,False,False
16660,EN,EN,0.653029847532821,Subject: Analysis of System Crash for Data Project,False,False
16661,EN,EN,0.760211375080286,Problem with File Upload Size in Project Creation,False,False
16662,EN,EN,0.6990257798745562,Problem with Charges,False,False
16663,DE,DE,0.9956502759649586,Beschwerde über gravierende Störungen der digitalen Marketingstrategie aufgrund von Kompatibilitätsproblemen mit der Software,False,False
16664,DE,DE,0.9855260626555606,Bereitstellung von SaaS-Kompatibilität,False,False
16665,DE,DE,0.8425802947692567,Issues with Digital Marketing Tools,False,False
16666,DE,DE,0.9189451051338929,Error in Project Management,False,False
16667,EN,EN,0.9729071164127369,Data Analytics Integration Problem,False,False
16668,DE,EN,0.5178491132601744,Request for Information on Laptop Support,True,False
16669,DE,EN,0.6796875451869522,Confidentiality Breach,True,False
16670,DE,DE,0.9851638625026867,Unterstützung für Datensicherheitslösungen erforderlich,False,False
16672,EN,EN,0.932387694558357,Enhanced Security Measures for Healthcare Data,False,False
16673,DE,DE,0.9984656731476983,Technische Anschluss Schwierigkeiten,False,False
16674,EN,EN,0.9454990297616449,Unapproved Entry Attempt on Medical Records,False,False
16675,DE,DE,0.993368573857722,Hilfe Datenschutz-Sicherheitsprobleme,False,False
16676,EN,EN,0.7541820186345631,Investment Model Producing Unstable Outcomes,False,False
16677,DE,DE,0.8592514456617053,Problems with Delayed Data Analysis,False,False
16678,EN,EN,0.9443646402502939,Please Update Billing Details,False,False
